gss_code,gss_name,year,population,births,deaths,int_in,int_out,int_net,dom_in,dom_out,dom_net,total_change
E09000031,Waltham Forest,2033,311553.652,4750.222,1648.987,7085.265,3343.009,3742.256,16874.192,21538.719,-4664.528,2178.964
E09000031,Waltham Forest,2034,313705.104,4789.162,1671.723,7085.265,3358.18,3727.086,16965.643,21658.716,-4693.073,2151.451
E09000031,Waltham Forest,2035,315825.005,4829.106,1696.059,7085.265,3372.818,3712.447,17051.748,21777.342,-4725.594,2119.901
E09000031,Waltham Forest,2036,317913.837,4871.254,1722.26,7085.265,3387.172,3698.093,17134.638,21892.893,-4758.256,2088.833
E09000031,Waltham Forest,2037,319971.608,4914.778,1751.056,7085.265,3400.33,3684.935,17213.149,22004.035,-4790.886,2057.771
E09000031,Waltham Forest,2038,322001.895,4958.955,1774.915,7085.265,3412.303,3672.962,17285.977,22112.692,-4826.715,2030.286
E09000031,Waltham Forest,2039,324006.063,5001.139,1794.744,7085.265,3423.053,3662.212,17355.202,22219.641,-4864.439,2004.168
E09000031,Waltham Forest,2040,325979.765,5035.809,1814.607,7085.265,3433.265,3652,17421.757,22321.257,-4899.5,1973.702
E09000031,Waltham Forest,2041,327922.014,5065.027,1834.376,7085.265,3442.699,3642.566,17487.103,22418.071,-4930.968,1942.249
E09000031,Waltham Forest,2042,329826.413,5090.046,1857.036,7085.265,3451.753,3633.512,17548.132,22510.255,-4962.123,1904.399
E09000031,Waltham Forest,2043,331684.852,5110.777,1879.11,7085.265,3460.745,3624.52,17603.333,22601.081,-4997.748,1858.439
E09000031,Waltham Forest,2044,333487.697,5122.65,1901.49,7085.265,3469.273,3615.993,17652.374,22686.681,-5034.307,1802.845
E09000031,Waltham Forest,2045,335231.608,5131.867,1924.045,7085.265,3477.512,3607.753,17696.287,22767.952,-5071.665,1743.911
E09000031,Waltham Forest,2046,336915.48,5138.782,1946.784,7085.265,3485.656,3599.609,17736.77,22844.504,-5107.735,1683.872
E09000031,Waltham Forest,2047,338538.824,5143.506,1970.485,7085.265,3493.612,3591.653,17775.49,22916.819,-5141.33,1623.344
E09000031,Waltham Forest,2048,340100.715,5146.543,1994.923,7085.265,3501.123,3584.142,17812.061,22985.933,-5173.872,1561.89
E09000031,Waltham Forest,2049,341603.757,5148.622,2019.705,7085.265,3508.18,3577.085,17847.837,23050.796,-5202.96,1503.042
E09000031,Waltham Forest,2050,343050.933,5150.275,2043.097,7085.265,3515.352,3569.913,17884.102,23114.016,-5229.915,1447.176
E09000032,Wandsworth,2011,307791.839,5548,1524,7048.105,6258.266,789.839,29900.729,30161.277,-260.548,4553.291
E09000032,Wandsworth,2012,312173.486,5478,1515,8335.706,6151.058,2184.648,30397.524,31868.242,-1470.718,4676.93
E09000032,Wandsworth,2013,315556.785,5269,1531,6428.184,5148.886,1279.299,29762,31386.007,-1624.007,3393.292
E09000032,Wandsworth,2014,318693.837,5206,1479,7111.185,5850.134,1261.051,31074,33217.001,-2143,2845.051
E09000032,Wandsworth,2015,320842.255,5057,1483,6619.282,5574.864,1044.418,31237.035,33743.998,-2506.963,2111.455
E09000032,Wandsworth,2016,322104.206,4917,1546,6483.872,5982.92,500.951,30996.021,33669.999,-2673.978,1197.973
E09000032,Wandsworth,2017,323531.324,4821,1473,6165.44,6587.323,-421.883,35594.007,37168.999,-1574.992,1351.125
E09000032,Wandsworth,2018,326101.14,4672,1546,6326.77,5090.954,1235.816,36602.006,38219.999,-1617.993,2743.824
E09000032,Wandsworth,2019,328941.081,5105.686,1555.356,6958.654,6284.076,674.578,31837.086,33222.054,-1384.967,2839.941
E09000032,Wandsworth,2020,331618.377,5124.766,1619.044,6958.654,6328.242,630.412,31888.718,33347.556,-1458.838,2677.296
E09000032,Wandsworth,2021,334165.024,5105.852,1621.24,6958.654,6356.238,602.417,31917.655,33458.037,-1540.381,2546.647
E09000032,Wandsworth,2022,336560.072,5089.49,1626.734,6958.654,6378.171,580.483,31923.798,33571.99,-1648.191,2395.048
E09000032,Wandsworth,2023,338810.481,5089.674,1634.014,6958.654,6399.944,558.71,31913.191,33677.154,-1763.962,2250.408
E09000032,Wandsworth,2024,340949.115,5106.58,1647.296,6958.654,6419.398,539.256,31902.413,33762.318,-1859.905,2138.635
E09000032,Wandsworth,2025,342999.781,5127.572,1661.035,6958.654,6443.299,515.356,31923.308,33854.536,-1931.227,2050.665
E09000032,Wandsworth,2026,344968.955,5151.009,1681.111,6958.654,6468.843,489.812,31987.742,33978.278,-1990.536,1969.174
E09000032,Wandsworth,2027,346920.804,5174.724,1700.864,6958.654,6498.477,460.178,32098.093,34080.281,-1982.188,1951.85
E09000032,Wandsworth,2028,348864.839,5198.505,1722.564,6958.654,6533.105,425.55,32244.827,34202.284,-1957.457,1944.034
E09000032,Wandsworth,2029,350838.975,5222.121,1744.919,6958.654,6571.25,387.405,32440.123,34330.594,-1890.471,1974.136
E09000032,Wandsworth,2030,352888.433,5245.269,1764.13,6958.654,6609.199,349.455,32669.636,34450.773,-1781.136,2049.458
E09000032,Wandsworth,2031,354992.862,5268.056,1781.716,6958.654,6650.129,308.526,32912.14,34602.577,-1690.437,2104.429
E09000032,Wandsworth,2032,357127.279,5291.573,1804.568,6958.654,6690.639,268.016,33132.464,34753.067,-1620.604,2134.418
E09000032,Wandsworth,2033,359282.818,5317.134,1827.473,6958.654,6728.075,230.579,33355.172,34919.873,-1564.701,2155.539
E09000032,Wandsworth,2034,361456.94,5346.883,1852.94,6958.654,6760.938,197.716,33568.337,35085.875,-1517.538,2174.122
E09000032,Wandsworth,2035,363633.336,5382.293,1879.842,6958.654,6789.474,169.18,33757.605,35252.841,-1495.236,2176.396
E09000032,Wandsworth,2036,365776.538,5426.091,1904.824,6958.654,6814.519,144.135,33891.082,35413.283,-1522.201,2143.202
E09000032,Wandsworth,2037,367857.203,5477.788,1937.965,6958.654,6834.545,124.11,33989.039,35572.307,-1583.268,2080.665
E09000032,Wandsworth,2038,369876.948,5537.052,1962.904,6958.654,6852.688,105.967,34079.49,35739.86,-1660.37,2019.746
E09000032,Wandsworth,2039,371829.744,5599.975,1984.807,6958.654,6868.36,90.294,34147.519,35900.186,-1752.667,1952.795
E09000032,Wandsworth,2040,373702.521,5657.591,2003.424,6958.654,6882.554,76.1,34182.985,36040.475,-1857.49,1872.778
E09000032,Wandsworth,2041,375496.989,5710.108,2022.669,6958.654,6895.457,63.198,34213.12,36169.289,-1956.169,1794.468
E09000032,Wandsworth,2042,377237.398,5758.592,2039.41,6958.654,6907.401,51.254,34252.806,36282.834,-2030.028,1740.408
E09000032,Wandsworth,2043,378926.495,5801.453,2059.195,6958.654,6919.26,39.395,34295.055,36387.61,-2092.555,1689.098
E09000032,Wandsworth,2044,380551.722,5827.165,2080.179,6958.654,6931.452,27.203,34335.525,36484.486,-2148.961,1625.227
E09000032,Wandsworth,2045,382109.079,5845.334,2102.272,6958.654,6943.409,15.245,34370.243,36571.193,-2200.95,1557.357
E09000032,Wandsworth,2046,383595.692,5856.089,2127.409,6958.654,6955.331,3.324,34404.475,36649.867,-2245.391,1486.613
E09000032,Wandsworth,2047,385014.682,5860.009,2152.36,6958.654,6967.542,-8.887,34443.341,36723.113,-2279.772,1418.989
E09000032,Wandsworth,2048,386369.008,5858.581,2176.671,6958.654,6978.961,-20.306,34483.788,36791.065,-2307.277,1354.327
E09000032,Wandsworth,2049,387663.409,5853.874,2203.987,6958.654,6990.696,-32.042,34529.109,36852.553,-2323.444,1294.401
E09000032,Wandsworth,2050,388909.473,5847.748,2228.977,6958.654,7002.038,-43.384,34581.878,36911.202,-2329.324,1246.063
E09000033,Westminster,2011,219580.651,3086,1103,14859.721,9127.07,5732.651,18874.481,20902.027,-2027.546,5688.105
E09000033,Westminster,2012,221645.932,3008,1115,13416,10029.719,3386.281,18129.321,21330.214,-3200.893,2078.388
E09000033,Westminster,2013,221942.365,2832,1108,13550,8676.567,4873.433,16646.004,22983.997,-6337.993,259.44
E09000033,Westminster,2014,224759.762,2574,1007,14459,9221.603,5237.397,17126.997,21126.999,-4000.002,2804.396
E09000033,Westminster,2015,231271.232,2685,1163,16626,8366.531,8259.469,17911.046,21184.001,-3272.955,6508.514
E09000033,Westminster,2016,233075.322,2656,1142,14590,8929.91,5660.09,16564.014,21932,-5367.986,1806.105
E09000033,Westminster,2017,234940.922,2597,1092,13477,8437.4,5039.6,17412.993,22070.998,-4658.005,1886.595
E09000033,Westminster,2018,243304.706,2506,1141,19459,8969.216,10489.784,18632.015,22152.996,-3520.981,8333.803
E09000033,Westminster,2019,245589.313,2622.96,1186.07,14251.472,9424.745,4826.727,18455.117,22434.127,-3979.01,2284.607
E09000033,Westminster,2020,247714.504,2625.01,1249.423,14251.472,9431.262,4820.21,18476.525,22547.132,-4070.607,2125.191
E09000033,Westminster,2021,249762.992,2610.918,1269.054,14251.472,9437.313,4814.159,18493.218,22600.752,-4107.534,2048.488
E09000033,Westminster,2022,251761.565,2600.106,1284.868,14251.472,9442.887,4808.585,18534.559,22659.808,-4125.25,1998.573
E09000033,Westminster,2023,253726.361,2599.897,1304.216,14251.472,9444.465,4807.007,18588.002,22725.893,-4137.892,1964.796
E09000033,Westminster,2024,255664.026,2609.952,1321.793,14251.472,9451.851,4799.621,18642.562,22792.678,-4150.116,1937.664
E09000033,Westminster,2025,257582.966,2622.78,1344.471,14251.472,9464.362,4787.11,18729.672,22876.149,-4146.478,1918.941
E09000033,Westminster,2026,259484.73,2637.489,1367.465,14251.472,9483.159,4768.313,18833.349,22969.922,-4136.573,1901.764
E09000033,Westminster,2027,261357.771,2652.511,1391.259,14251.472,9510.919,4740.553,18952.974,23081.737,-4128.763,1873.041
E09000033,Westminster,2028,263172.097,2667.998,1412.773,14251.472,9547.443,4704.029,19054.168,23199.097,-4144.929,1814.325
E09000033,Westminster,2029,264963.446,2683.718,1433.93,14251.472,9584.6,4666.872,19175.156,23300.466,-4125.31,1791.349
E09000033,Westminster,2030,266730.056,2699.318,1453.383,14251.472,9626.021,4625.451,19301.311,23406.087,-4104.776,1766.61
E09000033,Westminster,2031,268462.654,2714.958,1474.352,14251.472,9664.643,4586.829,19412.759,23507.596,-4094.837,1732.598
E09000033,Westminster,2032,270137.526,2731.116,1495.644,14251.472,9704.472,4547,19481.265,23588.866,-4107.601,1674.872
E09000033,Westminster,2033,271768.839,2747.797,1520.013,14251.472,9740.593,4510.879,19555.283,23662.632,-4107.349,1631.313
E09000033,Westminster,2034,273357.101,2765.163,1547.691,14251.472,9771.816,4479.656,19629.886,23738.752,-4108.866,1588.262
E09000033,Westminster,2035,274903.215,2783.434,1572.87,14251.472,9799.28,4452.193,19699.48,23816.123,-4116.643,1546.114
E09000033,Westminster,2036,276380.196,2803.671,1599.908,14251.472,9822.26,4429.212,19731.788,23887.782,-4155.994,1476.981
E09000033,Westminster,2037,277810.3,2825.595,1625.017,14251.472,9841.367,4410.105,19760.302,23940.88,-4180.578,1430.104
E09000033,Westminster,2038,279222.839,2849.031,1647.43,14251.472,9857.014,4394.458,19817.604,24001.124,-4183.52,1412.539
E09000033,Westminster,2039,280600.041,2872.464,1668.262,14251.472,9871.173,4380.299,19864.933,24072.233,-4207.299,1377.202
E09000033,Westminster,2040,281927.726,2892.257,1686.735,14251.472,9885.244,4366.228,19895.989,24140.055,-4244.066,1327.685
E09000033,Westminster,2041,283211.023,2909.523,1704.154,14251.472,9898.197,4353.275,19928.016,24203.362,-4275.346,1283.298
E09000033,Westminster,2042,284453.727,2925.229,1723.376,14251.472,9911.065,4340.407,19963.029,24262.585,-4299.556,1242.704
E09000033,Westminster,2043,285659.997,2939.011,1740.711,14251.472,9923.491,4327.981,19999.942,24319.953,-4320.011,1206.27
E09000033,Westminster,2044,286820.283,2946.435,1757.775,14251.472,9936.799,4314.673,20033.991,24377.038,-4343.048,1160.285
E09000033,Westminster,2045,287934.306,2952.015,1774.006,14251.472,9949.427,4302.045,20065.266,24431.296,-4366.03,1114.024
E09000033,Westminster,2046,289003.458,2955.729,1790.99,14251.472,9961.45,4290.022,20097.307,24482.917,-4385.61,1069.151
E09000033,Westminster,2047,290030.967,2957.665,1807.722,14251.472,9973.238,4278.234,20130.541,24531.208,-4400.667,1027.509
E09000033,Westminster,2048,291017.257,2958.167,1825.473,14251.472,9984.794,4266.678,20165.532,24578.614,-4413.082,986.29
E09000033,Westminster,2049,291964.733,2957.761,1843.585,14251.472,9996.324,4255.148,20202.742,24624.592,-4421.85,947.475
E09000033,Westminster,2050,292874.657,2956.864,1861.313,14251.472,10008.394,4243.078,20242.844,24671.549,-4428.705,909.925
E12000007,London (total),2011,8203138.718,133440,46929,219123.142,117374.424,101748.718,539756.374,580107.954,-40351.58,147908.138
E12000007,London (total),2012,8295915.083,134037,47572,197239.607,139699.242,57540.364,561701.801,613399.673,-51697.872,92307.493
E12000007,London (total),2013,8389283.761,131011,48078,177378.898,112795.219,64583.679,557673.746,612701.021,-55027.275,92489.403
E12000007,London (total),2014,8497072.357,127807,45449,205149.302,111953.706,93195.596,584242.041,652875.99,-68633.95,106919.646
E12000007,London (total),2015,8605871.169,128520,50152,216018.355,108305.543,107712.812,587762.693,665297.006,-77534.313,108546.499
E12000007,London (total),2016,8686158.518,129847,48513,211542.405,119760.057,91782.348,579612.353,672914.004,-93301.651,79814.697
E12000007,London (total),2017,8733102.796,127359,48836,194359.299,119300.02,75059.278,645278.079,751886.003,-106607.924,46974.354
E12000007,London (total),2018,8811622.395,123594,50420,218259.032,110040.434,108218.599,668114.37,771343.982,-103229.612,78162.987
E12000007,London (total),2019,8903461.898,125219.378,51317.207,204755.604,119936.216,84819.388,595778.716,662679.09,-66900.373,91821.185
E12000007,London (total),2020,8991321.902,126033.482,53466.688,204755.604,120339.614,84415.99,597618.926,666751.181,-69132.255,87850.528
E12000007,London (total),2021,9075736.51,125779.538,53554.05,204755.604,121019.976,83735.628,598915.12,670469.87,-71554.75,84406.366
E12000007,London (total),2022,9156217.5,125502.82,53729.159,204755.604,121555.761,83199.843,600014.132,674512.897,-74498.765,80474.739
E12000007,London (total),2023,9233433.967,125624.95,53976.721,204755.604,122021.493,82734.111,601270.313,678442.994,-77172.68,77209.659
E12000007,London (total),2024,9308132.874,126183.094,54308.355,204755.604,122497.326,82258.279,602736.687,682178.073,-79441.385,74691.632
E12000007,London (total),2025,9380858.982,126780.161,54774.289,204755.604,123009.82,81745.784,604836.915,685869.473,-81032.559,72719.098
E12000007,London (total),2026,9451975.32,127423.065,55312.98,204755.604,123528.368,81227.236,607526.629,689754.573,-82227.944,71109.378
E12000007,London (total),2027,9521938.667,128082.317,55896.881,204755.604,124120.22,80635.384,610696.776,693561.162,-82864.386,69956.435
E12000007,London (total),2028,9591238.048,128779.936,56540.94,204755.604,124770.805,79984.799,614045.048,696976.346,-82931.298,69292.498
E12000007,London (total),2029,9659989.534,129550.57,57224.943,204755.604,125453.35,79302.254,617688.805,700572.082,-82883.278,68744.603
E12000007,London (total),2030,9728413.815,130401.597,57907.714,204755.604,126156.14,78599.464,621572.511,704248.465,-82675.954,68417.394
E12000007,London (total),2031,9796683.27,131310.588,58552.711,204755.604,126840.433,77915.171,625391.068,707801.522,-82410.454,68262.594
E12000007,London (total),2032,9864635.494,132290.436,59352.71,204755.604,127528.359,77227.245,628797.121,711016.712,-82219.591,67945.38
E12000007,London (total),2033,9931984.566,133346.364,60238.429,204755.604,128172.692,76582.912,632108.924,714457.502,-82348.578,67342.27
E12000007,London (total),2034,9998611.736,134455.372,61174.889,204755.604,128758.684,75996.92,635296.703,717953.718,-82657.015,66620.389
E12000007,London (total),2035,10064288.28,135612.702,62055.029,204755.604,129287.531,75468.073,638173.692,721529.649,-83355.956,65669.79
E12000007,London (total),2036,10128791.47,136864.81,62997.881,204755.604,129780.141,74975.463,640492.487,724838.462,-84345.975,64496.416
E12000007,London (total),2037,10191963.06,138177.417,64098.251,204755.604,130213.013,74542.591,642514.676,727971.658,-85456.982,63164.775
E12000007,London (total),2038,10254244.03,139527.78,64934.269,204755.604,130595.616,74159.988,644657.633,731137.004,-86479.371,62274.128
E12000007,London (total),2039,10315554.11,140838.319,65669.945,204755.604,130940.444,73815.16,646652.053,734332.383,-87680.33,61303.205
E12000007,London (total),2040,10375712.55,141938.605,66365.663,204755.604,131261.102,73494.502,648384.177,737300.089,-88915.912,60151.533
E12000007,London (total),2041,10434762.77,142869.759,67053.577,204755.604,131568.618,73186.986,650142.894,740102.791,-89959.897,59043.271
E12000007,London (total),2042,10492668.08,143668.718,67769.004,204755.604,131866.658,72888.946,651891.189,742781.485,-90890.295,57898.364
E12000007,London (total),2043,10549261.48,144326.571,68513.099,204755.604,132150.754,72604.85,653531.851,745363.735,-91831.884,56586.439
E12000007,London (total),2044,10604188.67,144696.429,69298.868,204755.604,132437.241,72318.363,655038.964,747834.694,-92795.73,54920.194
E12000007,London (total),2045,10657364.11,144968.038,70118.346,204755.604,132712.371,72043.233,656438.089,750162.563,-93724.475,53168.451
E12000007,London (total),2046,10708755.26,145152.575,70979.559,204755.604,132980.242,71775.362,657798.974,752363.163,-94564.189,51384.189
E12000007,London (total),2047,10758387.74,145258.905,71845.575,204755.604,133238.423,71517.181,659149.924,754454.897,-95304.973,49625.537
E12000007,London (total),2048,10806281.5,145308.419,72726.626,204755.604,133490.32,71265.284,660495.546,756455.792,-95960.246,47886.832
E12000007,London (total),2049,10852494.59,145330.103,73601.481,204755.604,133740.283,71015.321,661859.128,758396.919,-96537.79,46206.152
E12000007,London (total),2050,10897102.34,145340.992,74469.058,204755.604,133991.454,70764.15,663274.351,760309.588,-97035.237,44600.847
